East, North, Elevation
675.00, 195.00, 450.00
675.00, 225.00, 450.00
675.00, 255.00, 450.00
675.00, 285.00, 450.00
675.00, 315.00, 450.00
675.00, 345.00, 420.00
675.00, 375.00, 390.00
675.00, 405.00, 377.57
675.00, 435.00, 377.57
675.00, 465.00, 347.57
675.00, 495.00, 317.57
675.00, 525.00, 287.57
675.00, 555.00, 257.57
675.00, 585.00, 257.57
675.00, 615.00, 237.87
675.00, 645.00, 215.15
675.00, 675.00, 185.15
675.00, 705.00, 204.71
675.00, 735.00, 192.43
675.00, 765.00, 192.43
675.00, 795.00, 162.43
675.00, 825.00, 132.43
675.00, 855.00, 130.29
675.00, 885.00, 117.87
675.00, 915.00, 102.43
675.00, 945.00, 72.43
675.00, 975.00, 69.41
675.00, 1005.00, 69.41
675.00, 1035.00, 69.41
675.00, 1065.00, 85.74
675.00, 1095.00, 112.72
675.00, 1125.00, 125.15
675.00, 1155.00, 137.57
675.00, 1185.00, 167.57
675.00, 1215.00, 185.15
675.00, 1245.00, 202.72
675.00, 1275.00, 232.72
675.00, 1305.00, 262.72
675.00, 1335.00, 292.72
675.00, 1365.00, 322.72
675.00, 1395.00, 322.72
675.00, 1425.00, 322.72
675.00, 1455.00, 352.72
675.00, 1485.00, 382.72
675.00, 1515.00, 412.72
675.00, 1545.00, 420.00
675.00, 1575.00, 420.00
675.00, 1605.00, 420.00
675.00, 1635.00, 420.00
675.00, 1665.00, 420.00
675.00, 1695.00, 420.00
675.00, 1725.00, 420.00
675.00, 1755.00, 420.00
675.00, 1785.00, 420.00
705.00, 15.00, 420.00
705.00, 45.00, 450.00
705.00, 75.00, 450.00
705.00, 105.00, 450.00
705.00, 135.00, 450.00
705.00, 165.00, 450.00
705.00, 195.00, 450.00
705.00, 225.00, 450.00
705.00, 255.00, 450.00
705.00, 285.00, 450.00
705.00, 315.00, 450.00
705.00, 345.00, 425.15
705.00, 375.00, 395.15
705.00, 405.00, 365.15
705.00, 435.00, 347.57
705.00, 465.00, 335.15
705.00, 495.00, 305.15
705.00, 525.00, 287.57
705.00, 555.00, 257.57
705.00, 585.00, 240.00
705.00, 615.00, 223.74
705.00, 645.00, 223.74
705.00, 675.00, 210.00
705.00, 705.00, 193.74
705.00, 735.00, 163.74
705.00, 765.00, 163.74
705.00, 795.00, 162.43
705.00, 825.00, 162.43
705.00, 855.00, 157.28
705.00, 885.00, 144.85
705.00, 915.00, 114.85
705.00, 945.00, 84.85
705.00, 975.00, 69.41
705.00, 1005.00, 40.29
705.00, 1035.00, 69.41
705.00, 1065.00, 85.74
705.00, 1095.00, 100.29
705.00, 1125.00, 125.15
705.00, 1155.00, 125.15
705.00, 1185.00, 142.72
705.00, 1215.00, 160.29
705.00, 1245.00, 190.29
705.00, 1275.00, 220.29
705.00, 1305.00, 250.29
705.00, 1335.00, 280.29
705.00, 1365.00, 310.29
705.00, 1395.00, 310.29
705.00, 1425.00, 322.72
705.00, 1455.00, 347.57
705.00, 1485.00, 377.57
705.00, 1515.00, 400.29
705.00, 1545.00, 420.00
705.00, 1575.00, 420.00
705.00, 1605.00, 420.00
705.00, 1635.00, 420.00
705.00, 1665.00, 420.00
705.00, 1695.00, 420.00
705.00, 1725.00, 420.00
705.00, 1755.00, 420.00
705.00, 1785.00, 420.00
735.00, 15.00, 420.00
735.00, 45.00, 420.00
735.00, 75.00, 420.00
735.00, 105.00, 450.00
735.00, 135.00, 450.00
735.00, 165.00, 450.00
735.00, 195.00, 420.00
735.00, 225.00, 450.00
735.00, 255.00, 450.00
735.00, 285.00, 450.00
735.00, 315.00, 450.00
735.00, 345.00, 425.15
735.00, 375.00, 395.15
735.00, 405.00, 365.15
735.00, 435.00, 347.57
735.00, 465.00, 317.57
735.00, 495.00, 305.15
735.00, 525.00, 300.00
735.00, 555.00, 270.00
735.00, 585.00, 240.00
735.00, 615.00, 223.74
735.00, 645.00, 223.74
735.00, 675.00, 210.00
735.00, 705.00, 193.74
735.00, 735.00, 163.74
735.00, 765.00, 163.74
735.00, 795.00, 163.74
735.00, 825.00, 162.43
735.00, 855.00, 132.43
735.00, 885.00, 157.28
735.00, 915.00, 127.28
735.00, 945.00, 97.28
735.00, 975.00, 78.89
735.00, 1005.00, 70.29
735.00, 1035.00, 70.29
735.00, 1065.00, 95.15
735.00, 1095.00, 125.15
735.00, 1125.00, 142.72
735.00, 1155.00, 155.15
735.00, 1185.00, 167.57
735.00, 1215.00, 185.15
735.00, 1245.00, 197.57
735.00, 1275.00, 220.29
735.00, 1305.00, 250.29
735.00, 1335.00, 267.87
735.00, 1365.00, 280.29
735.00, 1395.00, 310.29
735.00, 1425.00, 322.72
735.00, 1455.00, 347.57
735.00, 1485.00, 377.57
735.00, 1515.00, 400.29
735.00, 1545.00, 420.00
735.00, 1575.00, 420.00
735.00, 1605.00, 420.00
735.00, 1635.00, 420.00
735.00, 1665.00, 420.00
735.00, 1695.00, 420.00
735.00, 1725.00, 420.00
735.00, 1755.00, 420.00
735.00, 1785.00, 420.00
765.00, 15.00, 420.00
765.00, 45.00, 420.00
765.00, 75.00, 420.00
765.00, 105.00, 420.00
765.00, 135.00, 420.00
765.00, 165.00, 420.00
765.00, 195.00, 420.00
765.00, 225.00, 420.00
765.00, 255.00, 420.00
765.00, 285.00, 420.00
765.00, 315.00, 450.00
765.00, 345.00, 425.15
765.00, 375.00, 395.15
765.00, 405.00, 365.15
765.00, 435.00, 347.57
765.00, 465.00, 317.57
765.00, 495.00, 307.28
765.00, 525.00, 307.28
765.00, 555.00, 277.28
765.00, 585.00, 247.28
765.00, 615.00, 223.74
765.00, 645.00, 223.74
765.00, 675.00, 210.00
765.00, 705.00, 192.43
765.00, 735.00, 180.00
765.00, 765.00, 163.74
765.00, 795.00, 193.74
765.00, 825.00, 163.74
765.00, 855.00, 157.28
765.00, 885.00, 133.74
765.00, 915.00, 133.74
765.00, 945.00, 121.32
765.00, 975.00, 107.57
765.00, 1005.00, 100.29
765.00, 1035.00, 100.29
765.00, 1065.00, 112.72
765.00, 1095.00, 137.57
765.00, 1125.00, 167.57
765.00, 1155.00, 185.15
765.00, 1185.00, 197.57
765.00, 1215.00, 197.57
765.00, 1245.00, 227.57
765.00, 1275.00, 240.00
765.00, 1305.00, 252.43
765.00, 1335.00, 267.87
765.00, 1365.00, 280.29
765.00, 1395.00, 310.29
765.00, 1425.00, 335.15
765.00, 1455.00, 365.15
765.00, 1485.00, 390.00
765.00, 1515.00, 420.00
765.00, 1545.00, 420.00
765.00, 1575.00, 420.00
765.00, 1605.00, 420.00
765.00, 1635.00, 420.00
765.00, 1665.00, 420.00
765.00, 1695.00, 420.00
765.00, 1725.00, 420.00
765.00, 1755.00, 420.00
765.00, 1785.00, 420.00
795.00, 15.00, 420.00
795.00, 45.00, 420.00
795.00, 75.00, 420.00
795.00, 105.00, 420.00
795.00, 135.00, 420.00
795.00, 165.00, 420.00
795.00, 195.00, 420.00
795.00, 225.00, 420.00
795.00, 255.00, 420.00
795.00, 285.00, 420.00
795.00, 315.00, 420.00
795.00, 345.00, 420.00
795.00, 375.00, 402.43
795.00, 405.00, 372.43
795.00, 435.00, 347.57
795.00, 465.00, 317.57
795.00, 495.00, 307.28
795.00, 525.00, 305.15
795.00, 555.00, 277.28
795.00, 585.00, 252.43
795.00, 615.00, 234.85
795.00, 645.00, 234.85
795.00, 675.00, 234.85
795.00, 705.00, 222.43
795.00, 735.00, 193.74
795.00, 765.00, 193.74
795.00, 795.00, 193.74
795.00, 825.00, 193.74
795.00, 855.00, 163.74
795.00, 885.00, 163.74
795.00, 915.00, 163.74
795.00, 945.00, 150.00
795.00, 975.00, 127.28
795.00, 1005.00, 127.28
795.00, 1035.00, 127.28
795.00, 1065.00, 142.72
795.00, 1095.00, 150.00
795.00, 1125.00, 180.00
795.00, 1155.00, 210.00
795.00, 1185.00, 227.57
795.00, 1215.00, 210.00
795.00, 1245.00, 240.00
795.00, 1275.00, 270.00
795.00, 1305.00, 282.43
795.00, 1335.00, 282.43
795.00, 1365.00, 287.57
795.00, 1395.00, 317.57
795.00, 1425.00, 347.57
795.00, 1455.00, 377.57
795.00, 1485.00, 407.57
795.00, 1515.00, 420.00
795.00, 1545.00, 420.00
795.00, 1575.00, 420.00
795.00, 1605.00, 420.00
795.00, 1635.00, 420.00
795.00, 1665.00, 420.00
795.00, 1695.00, 420.00
795.00, 1725.00, 420.00
795.00, 1755.00, 420.00
795.00, 1785.00, 420.00
825.00, 15.00, 420.00
825.00, 45.00, 420.00
825.00, 75.00, 420.00
825.00, 105.00, 420.00
825.00, 135.00, 420.00
825.00, 165.00, 420.00
825.00, 195.00, 420.00
825.00, 225.00, 420.00
825.00, 255.00, 420.00
825.00, 285.00, 420.00
825.00, 315.00, 420.00
825.00, 345.00, 420.00
825.00, 375.00, 414.85
825.00, 405.00, 384.85
825.00, 435.00, 354.85
825.00, 465.00, 330.00
825.00, 495.00, 317.57
825.00, 525.00, 305.15
825.00, 555.00, 292.72
825.00, 585.00, 264.85
825.00, 615.00, 264.85
825.00, 645.00, 264.85
825.00, 675.00, 253.31
825.00, 705.00, 223.31
825.00, 735.00, 193.31
825.00, 765.00, 163.74
825.00, 795.00, 163.74
825.00, 825.00, 163.74
825.00, 855.00, 163.74
825.00, 885.00, 133.74
825.00, 915.00, 133.74
825.00, 945.00, 160.29
825.00, 975.00, 157.28
825.00, 1005.00, 157.28
825.00, 1035.00, 127.28
825.00, 1065.00, 150.00
825.00, 1095.00, 180.00
825.00, 1125.00, 180.00
825.00, 1155.00, 210.00
825.00, 1185.00, 218.16
825.00, 1215.00, 230.59
825.00, 1245.00, 252.43
825.00, 1275.00, 282.43
825.00, 1305.00, 312.43
825.00, 1335.00, 290.59
825.00, 1365.00, 290.59
825.00, 1395.00, 320.59
825.00, 1425.00, 350.59
825.00, 1455.00, 380.59
825.00, 1485.00, 410.59
825.00, 1515.00, 420.00
825.00, 1545.00, 420.00
825.00, 1575.00, 420.00
825.00, 1605.00, 420.00
825.00, 1635.00, 420.00
825.00, 1665.00, 420.00
825.00, 1695.00, 420.00
825.00, 1725.00, 420.00
825.00, 1755.00, 420.00
825.00, 1785.00, 420.00
855.00, 15.00, 420.00
855.00, 45.00, 420.00
855.00, 75.00, 420.00
855.00, 105.00, 420.00
855.00, 135.00, 420.00
855.00, 165.00, 420.00
855.00, 195.00, 420.00
855.00, 225.00, 420.00
855.00, 255.00, 420.00
855.00, 285.00, 420.00
855.00, 315.00, 420.00
855.00, 345.00, 420.00
855.00, 375.00, 420.00
855.00, 405.00, 397.28
855.00, 435.00, 367.28
855.00, 465.00, 360.00
855.00, 495.00, 347.57
855.00, 525.00, 335.15
855.00, 555.00, 307.28
855.00, 585.00, 283.31
855.00, 615.00, 289.71
855.00, 645.00, 277.28
855.00, 675.00, 253.31
855.00, 705.00, 223.31
855.00, 735.00, 193.31
855.00, 765.00, 180.00
855.00, 795.00, 180.00
855.00, 825.00, 180.00
855.00, 855.00, 167.57
855.00, 885.00, 155.15
855.00, 915.00, 155.15
855.00, 945.00, 132.43
855.00, 975.00, 162.43
855.00, 1005.00, 132.43
855.00, 1035.00, 132.43
855.00, 1065.00, 159.41
855.00, 1095.00, 189.41
855.00, 1125.00, 189.41
855.00, 1155.00, 213.02
855.00, 1185.00, 243.02
855.00, 1215.00, 260.59
855.00, 1245.00, 267.87
855.00, 1275.00, 280.29
855.00, 1305.00, 303.02
855.00, 1335.00, 303.02
855.00, 1365.00, 303.02
855.00, 1395.00, 333.02
855.00, 1425.00, 350.59
855.00, 1455.00, 380.59
855.00, 1485.00, 410.59
855.00, 1515.00, 420.00
855.00, 1545.00, 420.00
855.00, 1575.00, 420.00
855.00, 1605.00, 420.00
855.00, 1635.00, 420.00
855.00, 1665.00, 420.00
855.00, 1695.00, 420.00
855.00, 1725.00, 420.00
855.00, 1755.00, 420.00
855.00, 1785.00, 420.00
885.00, 15.00, 420.00
885.00, 45.00, 420.00
885.00, 75.00, 420.00
885.00, 105.00, 420.00
885.00, 135.00, 420.00
885.00, 165.00, 420.00
885.00, 195.00, 420.00
885.00, 225.00, 420.00
885.00, 255.00, 420.00
885.00, 285.00, 420.00
885.00, 315.00, 420.00
885.00, 345.00, 420.00
885.00, 375.00, 420.00
885.00, 405.00, 409.71
885.00, 435.00, 390.00
885.00, 465.00, 390.00
885.00, 495.00, 377.57
885.00, 525.00, 347.57
885.00, 555.00, 317.57
885.00, 585.00, 313.31
885.00, 615.00, 319.71
885.00, 645.00, 295.74
885.00, 675.00, 265.74
885.00, 705.00, 235.74
885.00, 735.00, 210.00
885.00, 765.00, 210.00
885.00, 795.00, 210.00
885.00, 825.00, 210.00
885.00, 855.00, 197.57
885.00, 885.00, 185.15
885.00, 915.00, 162.43
885.00, 945.00, 162.43
885.00, 975.00, 162.43
885.00, 1005.00, 162.43
885.00, 1035.00, 162.43
885.00, 1065.00, 170.59
885.00, 1095.00, 189.41
885.00, 1125.00, 195.44
885.00, 1155.00, 225.44
885.00, 1185.00, 255.44
885.00, 1215.00, 285.44
885.00, 1245.00, 297.87
885.00, 1275.00, 297.87
885.00, 1305.00, 303.02
885.00, 1335.00, 303.02
885.00, 1365.00, 315.44
885.00, 1395.00, 345.44
885.00, 1425.00, 375.44
885.00, 1455.00, 390.00
885.00, 1485.00, 420.00
885.00, 1515.00, 420.00
885.00, 1545.00, 420.00
885.00, 1575.00, 420.00
885.00, 1605.00, 420.00
885.00, 1635.00, 420.00
885.00, 1665.00, 420.00
885.00, 1695.00, 420.00
885.00, 1725.00, 420.00
885.00, 1755.00, 420.00
885.00, 1785.00, 420.00
915.00, 15.00, 420.00
915.00, 45.00, 420.00
915.00, 75.00, 420.00
915.00, 105.00, 420.00
915.00, 135.00, 420.00
915.00, 165.00, 420.00
915.00, 195.00, 420.00
915.00, 225.00, 420.00
915.00, 255.00, 420.00
915.00, 285.00, 420.00
915.00, 315.00, 420.00
915.00, 345.00, 420.00
915.00, 375.00, 420.00
915.00, 405.00, 420.00
915.00, 435.00, 420.00
915.00, 465.00, 420.00
915.00, 495.00, 390.00
915.00, 525.00, 360.00
915.00, 555.00, 343.31
915.00, 585.00, 343.31
915.00, 615.00, 338.16
915.00, 645.00, 308.16
915.00, 675.00, 278.16
915.00, 705.00, 252.43
915.00, 735.00, 222.43
915.00, 765.00, 227.57
915.00, 795.00, 240.00
915.00, 825.00, 240.00
915.00, 855.00, 227.57
915.00, 885.00, 204.85
915.00, 915.00, 183.02
915.00, 945.00, 170.59
915.00, 975.00, 170.59
915.00, 1005.00, 180.00
915.00, 1035.00, 192.43
915.00, 1065.00, 200.59
915.00, 1095.00, 213.02
915.00, 1125.00, 213.02
915.00, 1155.00, 237.87
915.00, 1185.00, 267.87
915.00, 1215.00, 297.87
915.00, 1245.00, 327.87
915.00, 1275.00, 327.87
915.00, 1305.00, 327.87
915.00, 1335.00, 327.87
915.00, 1365.00, 333.02
915.00, 1395.00, 357.87
915.00, 1425.00, 387.87
915.00, 1455.00, 417.87
915.00, 1485.00, 420.00
915.00, 1515.00, 450.00
915.00, 1545.00, 447.87
915.00, 1575.00, 420.00
915.00, 1605.00, 420.00
915.00, 1635.00, 420.00
915.00, 1665.00, 420.00
915.00, 1695.00, 450.00
915.00, 1725.00, 450.00
915.00, 1755.00, 420.00
915.00, 1785.00, 420.00
945.00, 15.00, 420.00
945.00, 45.00, 420.00
945.00, 75.00, 420.00
945.00, 105.00, 420.00
945.00, 135.00, 420.00
945.00, 165.00, 420.00
945.00, 195.00, 420.00
945.00, 225.00, 420.00
945.00, 255.00, 420.00
945.00, 285.00, 420.00
945.00, 315.00, 420.00
945.00, 345.00, 420.00
945.00, 375.00, 420.00
945.00, 405.00, 420.00
945.00, 435.00, 420.00
945.00, 465.00, 390.00
945.00, 495.00, 390.00
945.00, 525.00, 368.16
945.00, 555.00, 368.16
945.00, 585.00, 373.31
945.00, 615.00, 350.59
945.00, 645.00, 320.59
945.00, 675.00, 294.85
945.00, 705.00, 264.85
945.00, 735.00, 248.16
945.00, 765.00, 248.16
945.00, 795.00, 270.00
945.00, 825.00, 270.00
945.00, 855.00, 240.00
945.00, 885.00, 225.44
945.00, 915.00, 213.02
945.00, 945.00, 200.59
945.00, 975.00, 200.59
945.00, 1005.00, 210.00
945.00, 1035.00, 222.43
945.00, 1065.00, 222.43
945.00, 1095.00, 243.02
945.00, 1125.00, 243.02
945.00, 1155.00, 243.02
945.00, 1185.00, 262.72
945.00, 1215.00, 292.72
945.00, 1245.00, 322.72
945.00, 1275.00, 327.87
945.00, 1305.00, 338.16
945.00, 1335.00, 357.87
945.00, 1365.00, 363.02
945.00, 1395.00, 375.44
945.00, 1425.00, 400.29
945.00, 1455.00, 420.00
945.00, 1485.00, 450.00
945.00, 1515.00, 450.00
945.00, 1545.00, 450.00
945.00, 1575.00, 420.00
945.00, 1605.00, 420.00
945.00, 1635.00, 450.00
945.00, 1665.00, 450.00
945.00, 1695.00, 450.00
945.00, 1725.00, 450.00
945.00, 1755.00, 420.00
945.00, 1785.00, 420.00
975.00, 15.00, 420.00
975.00, 45.00, 420.00
975.00, 75.00, 420.00
975.00, 105.00, 420.00
975.00, 135.00, 420.00
975.00, 165.00, 420.00
975.00, 195.00, 420.00
975.00, 225.00, 420.00
975.00, 255.00, 420.00
975.00, 285.00, 420.00
975.00, 315.00, 420.00
975.00, 345.00, 420.00
975.00, 375.00, 420.00
975.00, 405.00, 420.00
975.00, 435.00, 420.00
975.00, 465.00, 390.00
975.00, 495.00, 390.00
975.00, 525.00, 398.16
975.00, 555.00, 393.02
975.00, 585.00, 393.02
975.00, 615.00, 363.02
975.00, 645.00, 337.28
975.00, 675.00, 307.28
975.00, 705.00, 277.28
975.00, 735.00, 273.02
975.00, 765.00, 273.02
975.00, 795.00, 277.28
975.00, 825.00, 270.00
975.00, 855.00, 255.44
975.00, 885.00, 255.44
975.00, 915.00, 243.02
975.00, 945.00, 217.28
975.00, 975.00, 227.57
975.00, 1005.00, 240.00
975.00, 1035.00, 245.15
975.00, 1065.00, 245.15
975.00, 1095.00, 255.44
975.00, 1125.00, 273.02
975.00, 1155.00, 262.72
975.00, 1185.00, 262.72
975.00, 1215.00, 292.72
975.00, 1245.00, 322.72
975.00, 1275.00, 352.72
975.00, 1305.00, 352.72
975.00, 1335.00, 380.59
975.00, 1365.00, 393.02
975.00, 1395.00, 405.44
975.00, 1425.00, 412.72
975.00, 1455.00, 420.00
975.00, 1485.00, 450.00
975.00, 1515.00, 442.72
975.00, 1545.00, 420.00
975.00, 1575.00, 420.00
975.00, 1605.00, 420.00
975.00, 1635.00, 450.00
975.00, 1665.00, 450.00
975.00, 1695.00, 450.00
975.00, 1725.00, 450.00
975.00, 1755.00, 420.00
975.00, 1785.00, 420.00
1005.00, 15.00, 420.00
1005.00, 45.00, 420.00
1005.00, 75.00, 420.00
1005.00, 105.00, 420.00
1005.00, 135.00, 420.00
1005.00, 165.00, 420.00
1005.00, 195.00, 420.00
1005.00, 225.00, 420.00
1005.00, 255.00, 420.00
1005.00, 285.00, 420.00
1005.00, 315.00, 420.00
1005.00, 345.00, 420.00
1005.00, 375.00, 420.00
1005.00, 405.00, 420.00
1005.00, 435.00, 420.00
1005.00, 465.00, 390.00
1005.00, 495.00, 390.00
1005.00, 525.00, 409.71
1005.00, 555.00, 393.02
1005.00, 585.00, 392.13
1005.00, 615.00, 379.71
1005.00, 645.00, 349.71
1005.00, 675.00, 319.71
1005.00, 705.00, 307.28
1005.00, 735.00, 303.02
1005.00, 765.00, 303.02
1005.00, 795.00, 305.15
1005.00, 825.00, 292.72
1005.00, 855.00, 267.87
1005.00, 885.00, 285.44
1005.00, 915.00, 255.44
1005.00, 945.00, 247.28
1005.00, 975.00, 247.28
1005.00, 1005.00, 270.00
1005.00, 1035.00, 275.15
1005.00, 1065.00, 275.15
1005.00, 1095.00, 285.44
1005.00, 1125.00, 273.02
1005.00, 1155.00, 273.02
1005.00, 1185.00, 275.15
1005.00, 1215.00, 292.72
1005.00, 1245.00, 322.72
1005.00, 1275.00, 352.72
1005.00, 1305.00, 372.43
1005.00, 1335.00, 395.15
1005.00, 1365.00, 420.00
1005.00, 1395.00, 420.00
1005.00, 1425.00, 420.00
1005.00, 1455.00, 420.00
1005.00, 1485.00, 420.00
1005.00, 1515.00, 420.00
1005.00, 1545.00, 420.00
1005.00, 1575.00, 420.00
1005.00, 1605.00, 420.00
1005.00, 1635.00, 420.00
1005.00, 1665.00, 450.00
1005.00, 1695.00, 450.00
1005.00, 1725.00, 450.00
1005.00, 1755.00, 420.00
1005.00, 1785.00, 420.00
1035.00, 15.00, 420.00
1035.00, 45.00, 420.00
1035.00, 75.00, 420.00
1035.00, 105.00, 420.00
1035.00, 135.00, 420.00
1035.00, 165.00, 420.00
1035.00, 195.00, 420.00
1035.00, 225.00, 420.00
1035.00, 255.00, 420.00
1035.00, 285.00, 420.00
1035.00, 315.00, 420.00
1035.00, 345.00, 420.00
1035.00, 375.00, 420.00
1035.00, 405.00, 420.00
1035.00, 435.00, 420.00
1035.00, 465.00, 390.00
1035.00, 495.00, 390.00
1035.00, 525.00, 390.00
1035.00, 555.00, 409.71
1035.00, 585.00, 392.13
1035.00, 615.00, 392.13
1035.00, 645.00, 362.13
1035.00, 675.00, 349.71
1035.00, 705.00, 337.28
1035.00, 735.00, 333.02
1035.00, 765.00, 333.02
1035.00, 795.00, 335.15
1035.00, 825.00, 308.16
1035.00, 855.00, 297.87
1035.00, 885.00, 297.87
1035.00, 915.00, 277.28
1035.00, 945.00, 277.28
1035.00, 975.00, 264.85
1035.00, 1005.00, 252.43
1035.00, 1035.00, 245.15
1035.00, 1065.00, 245.15
1035.00, 1095.00, 275.15
1035.00, 1125.00, 285.44
1035.00, 1155.00, 292.72
1035.00, 1185.00, 305.15
1035.00, 1215.00, 305.15
1035.00, 1245.00, 335.15
1035.00, 1275.00, 357.87
1035.00, 1305.00, 387.87
1035.00, 1335.00, 414.85
1035.00, 1365.00, 420.00
1035.00, 1395.00, 420.00
1035.00, 1425.00, 420.00
1035.00, 1455.00, 420.00
1035.00, 1485.00, 420.00
1035.00, 1515.00, 420.00
1035.00, 1545.00, 420.00
1035.00, 1575.00, 420.00
1035.00, 1605.00, 420.00
1035.00, 1635.00, 420.00
1035.00, 1665.00, 420.00
1035.00, 1695.00, 420.00
1035.00, 1725.00, 420.00
1035.00, 1755.00, 420.00
1035.00, 1785.00, 420.00
1065.00, 15.00, 420.00
1065.00, 45.00, 420.00
1065.00, 75.00, 420.00
1065.00, 105.00, 420.00
1065.00, 135.00, 420.00
1065.00, 165.00, 420.00
1065.00, 195.00, 420.00
1065.00, 225.00, 420.00
1065.00, 255.00, 420.00
1065.00, 285.00, 420.00
1065.00, 315.00, 420.00
1065.00, 345.00, 420.00
1065.00, 375.00, 420.00
1065.00, 405.00, 420.00
1065.00, 435.00, 420.00
1065.00, 465.00, 420.00
1065.00, 495.00, 390.00
1065.00, 525.00, 390.00
1065.00, 555.00, 409.71
1065.00, 585.00, 411.84
1065.00, 615.00, 404.56
1065.00, 645.00, 379.71
1065.00, 675.00, 379.71
1065.00, 705.00, 367.28
1065.00, 735.00, 363.02
1065.00, 765.00, 363.02
1065.00, 795.00, 350.59
1065.00, 825.00, 327.87
1065.00, 855.00, 327.87
1065.00, 885.00, 315.44
1065.00, 915.00, 307.28
1065.00, 945.00, 307.28
1065.00, 975.00, 294.85
1065.00, 1005.00, 265.74
1065.00, 1035.00, 245.15
1065.00, 1065.00, 245.15
1065.00, 1095.00, 275.15
1065.00, 1125.00, 305.15
1065.00, 1155.00, 310.29
1065.00, 1185.00, 335.15
1065.00, 1215.00, 335.15
1065.00, 1245.00, 347.57
1065.00, 1275.00, 377.57
1065.00, 1305.00, 400.29
1065.00, 1335.00, 420.00
1065.00, 1365.00, 420.00
1065.00, 1395.00, 420.00
1065.00, 1425.00, 420.00
1065.00, 1455.00, 420.00
1065.00, 1485.00, 420.00
1065.00, 1515.00, 420.00
1065.00, 1545.00, 420.00
1065.00, 1575.00, 420.00
1065.00, 1605.00, 420.00
1065.00, 1635.00, 420.00
1065.00, 1665.00, 420.00
1065.00, 1695.00, 420.00
1065.00, 1725.00, 420.00
1065.00, 1755.00, 420.00
1065.00, 1785.00, 420.00
1095.00, 15.00, 420.00
1095.00, 45.00, 420.00
1095.00, 75.00, 420.00
1095.00, 105.00, 420.00
1095.00, 135.00, 420.00
1095.00, 165.00, 420.00
1095.00, 195.00, 420.00
1095.00, 225.00, 420.00
1095.00, 255.00, 420.00
1095.00, 285.00, 420.00
1095.00, 315.00, 420.00
1095.00, 345.00, 420.00
1095.00, 375.00, 420.00
1095.00, 405.00, 420.00
1095.00, 435.00, 419.12
1095.00, 465.00, 419.12
1095.00, 495.00, 420.00
1095.00, 525.00, 420.00
1095.00, 555.00, 420.00
1095.00, 585.00, 405.44
1095.00, 615.00, 404.56
1095.00, 645.00, 404.56
1095.00, 675.00, 379.71
1095.00, 705.00, 367.28
1095.00, 735.00, 367.28
1095.00, 765.00, 393.02
1095.00, 795.00, 363.02
1095.00, 825.00, 357.87
1095.00, 855.00, 357.87
1095.00, 885.00, 327.87
1095.00, 915.00, 320.59
1095.00, 945.00, 320.59
1095.00, 975.00, 308.16
1095.00, 1005.00, 278.16
1095.00, 1035.00, 270.00
1095.00, 1065.00, 270.00
1095.00, 1095.00, 280.29
1095.00, 1125.00, 310.29
1095.00, 1155.00, 340.29
1095.00, 1185.00, 352.72
1095.00, 1215.00, 365.15
1095.00, 1245.00, 377.57
1095.00, 1275.00, 390.00
1095.00, 1305.00, 412.72
1095.00, 1335.00, 420.00
1095.00, 1365.00, 420.00
1095.00, 1395.00, 420.00
1095.00, 1425.00, 420.00
1095.00, 1455.00, 420.00
1095.00, 1485.00, 420.00
1095.00, 1515.00, 420.00
1095.00, 1545.00, 420.00
1095.00, 1575.00, 420.00
1095.00, 1605.00, 420.00
1095.00, 1635.00, 420.00
1095.00, 1665.00, 420.00
1095.00, 1695.00, 420.00
1095.00, 1725.00, 420.00
1095.00, 1755.00, 420.00
1095.00, 1785.00, 420.00
1125.00, 15.00, 420.00
1125.00, 45.00, 420.00
1125.00, 75.00, 420.00
1125.00, 105.00, 420.00
1125.00, 135.00, 420.00
1125.00, 165.00, 420.00
1125.00, 195.00, 420.00
1125.00, 225.00, 420.00
1125.00, 255.00, 420.00
1125.00, 285.00, 420.00
1125.00, 315.00, 420.00
1125.00, 345.00, 420.00
1125.00, 375.00, 420.00
1125.00, 405.00, 420.00
1125.00, 435.00, 419.12
1125.00, 465.00, 419.12
1125.00, 495.00, 420.00
1125.00, 525.00, 420.00
1125.00, 555.00, 411.84
1125.00, 585.00, 405.44
1125.00, 615.00, 405.44
1125.00, 645.00, 409.71
1125.00, 675.00, 379.71
1125.00, 705.00, 377.57
1125.00, 735.00, 377.57
1125.00, 765.00, 393.02
1125.00, 795.00, 390.00
1125.00, 825.00, 377.57
1125.00, 855.00, 370.29
1125.00, 885.00, 357.87
1125.00, 915.00, 350.59
1125.00, 945.00, 350.59
1125.00, 975.00, 320.59
1125.00, 1005.00, 305.15
1125.00, 1035.00, 300.00
1125.00, 1065.00, 292.72
1125.00, 1095.00, 292.72
1125.00, 1125.00, 322.72
1125.00, 1155.00, 352.72
1125.00, 1185.00, 382.72
1125.00, 1215.00, 395.15
1125.00, 1245.00, 407.57
1125.00, 1275.00, 420.00
1125.00, 1305.00, 425.15
1125.00, 1335.00, 444.85
1125.00, 1365.00, 450.00
1125.00, 1395.00, 420.00
1125.00, 1425.00, 420.00
1125.00, 1455.00, 420.00
1125.00, 1485.00, 420.00
1125.00, 1515.00, 420.00
1125.00, 1545.00, 420.00
1125.00, 1575.00, 420.00
